content,reviewCreatedVersion,score,cleaned_content
pengajuan dana instan kedua selalu gagal.payah cuma ngambil untung sesaat lu,2.122.0,1,pengajuan dana instan kedua selalu gagal.payah cuma ngambil untung sesaat lu
dana paok eror terus,2.122.0,1,dana paok eror terus
min kenapa eror kerisnya kalo tengah malam,2.122.0,4,min kenapa eror kerisnya kalo tengah malam
update melulu.bayar QR aja bnyak gangguan benerin dlu sistem nya,2.121.0,1,update melulu.bayar qr aja bnyak gangguan benerin dlu sistem nya
tolong dong klo msk ga usah vermuk udh 10 x msh gagal trs kan bisa pale sandi pada nomor hp vermuk tuh klo buat transaksi 200 rb ke atas baru gpp vermuk ini login aja susah nya Nauzubillah heeeh😡😡😡😡😡😡😡😡😡😡😡😡😡,2.122.0,5,tolong dong klo msk ga usah vermuk udh 10 x msh gagal trs kan bisa pale sandi pada nomor hp vermuk tuh klo buat transaksi 200 rb ke atas baru gpp vermuk ini login aja susah nya nauzubillah heeeh
"aplikasinya sih bagus, cuman! kadang Qris nya suka ada kendala mulu, tolong cepat di perbaiki",2.122.0,5,"aplikasinya sih bagus, cuman! kadang qris nya suka ada kendala mulu, tolong cepat di perbaiki"
Perubahan akun ke nomor yang tidak aktif selalu gagal,2.122.0,5,perubahan akun ke nomor yang tidak aktif selalu gagal
sering banget kendala qris jadi GK nyaman pake apk ini buruk banget deh mending pakai gopay aja bray,2.122.0,1,sering banget kendala qris jadi gk nyaman pake apk ini buruk banget deh mending pakai gopay aja bray
"sulit pemakaiannya, 32 harus pindah ke premium klo mau gunain semua menu yg ada di apk, tapi mau pindah ke premium aja gagal terus, percuma punya DANA nggak bisa dipakai",2.122.0,4,"sulit pemakaiannya, 32 harus pindah ke premium klo mau gunain semua menu yg ada di apk, tapi mau pindah ke premium aja gagal terus, percuma punya dana nggak bisa dipakai"
Saya kasih ( 1 🌟 ) dlu soal nya dana cicil saya ngak muncul👎🏻,2.122.0,1,saya kasih 1 dlu soal nya dana cicil saya ngak muncul
makin kesini makin error. kalian yg buat status transaksi gagal. gitu di ulang transaksi yg sama ternyata yg sebelumnya berhasil. astaga udah gitu nyalahin konsumen yg keliru. kocak kali bah,2.122.0,1,makin kesini makin error. kalian yg buat status transaksi gagal. gitu di ulang transaksi yg sama ternyata yg sebelumnya berhasil. astaga udah gitu nyalahin konsumen yg keliru. kocak kali bah
biar ada dana instan nya bagaimana ya min,2.122.0,3,biar ada dana instan nya bagaimana ya min
"ini dana gimana dah dah tau mau ganti nomor, karena nomor gak aktif,malah minta kode otp ke nomor yang gak aktif",2.122.0,3,"ini dana gimana dah dah tau mau ganti nomor, karena nomor gak aktif,malah minta kode otp ke nomor yang gak aktif"
aplikasi tolol pelayanan buruk,2.122.0,1,aplikasi tolol pelayanan buruk
saya sudah beberapa kali pakai dana cicil tetapi limitnya GX naik²,2.122.0,1,saya sudah beberapa kali pakai dana cicil tetapi limitnya gx naik
tolong perbaiki dana cicil saya,2.122.0,5,tolong perbaiki dana cicil saya
mudah dan cepat prosesnya,2.122.0,5,mudah dan cepat prosesnya
"saldo tidak bisa di tarik ,haru ke premium ,dan biaya admin terlalu mahal",2.122.0,1,"saldo tidak bisa di tarik ,haru ke premium ,dan biaya admin terlalu mahal"
"Aneh, masa saya mau ganti nama bisnis tapi gada menu profil toko? tolong pihak DANA memperbaiki bug",2.122.0,3,"aneh, masa saya mau ganti nama bisnis tapi gada menu profil toko? tolong pihak dana memperbaiki bug"
Semoga Aplikasinya sesuai dengan kehendak dan bisa membantu 🙏,2.122.0,2,semoga aplikasinya sesuai dengan kehendak dan bisa membantu
bang knp dana gua qr nya klo di TF selalu gagal yak?? ada yang tau ga kenapa?,2.122.0,3,bang knp dana gua qr nya klo di tf selalu gagal yak?? ada yang tau ga kenapa?
"tolong bantu saya ,saya mau menggunakan dana cicil",2.122.0,2,"tolong bantu saya ,saya mau menggunakan dana cicil"
"Saya tidak bisa login, di minta masukkan pin, tapi selalu salah..... padahal pin sudah benar",2.122.0,1,"saya tidak bisa login, di minta masukkan pin, tapi selalu salah..... padahal pin sudah benar"
bukannya bersyukur telah saya gunakan aplikasi dana. malah tidak bisa digunakan qris... otaknya dangkal memang ini orang .. kalau begtu mending jangan ada aplikasi dana kalau memang tidak saling menguntungkan ke dua belah pihak.. dasar kurang waras,2.122.0,1,bukannya bersyukur telah saya gunakan aplikasi dana. malah tidak bisa digunakan qris... otaknya dangkal memang ini orang .. kalau begtu mending jangan ada aplikasi dana kalau memang tidak saling menguntungkan ke dua belah pihak.. dasar kurang waras
transaksi berjuta juta.! masak gak muncul DANA cicil nya😒 yang jarang transaksi malah muncul,2.122.0,3,transaksi berjuta juta.! masak gak muncul dana cicil nya yang jarang transaksi malah muncul
saldo nya selalu ilang tolong jangan download aplikasi ini aplikasi sampah,2.122.0,1,saldo nya selalu ilang tolong jangan download aplikasi ini aplikasi sampah
"data kita bisa tersebar,banyak penipuan uang sy kita bisa lenyap,gak bisa balik",2.122.0,1,"data kita bisa tersebar,banyak penipuan uang sy kita bisa lenyap,gak bisa balik"
tolong pihak dana akun saya terkena hack saldo saya berkurang sendiri saya ada bukti nya sekitar lima ratus ribu saldo saya berkurang sendiri bagaimana ina cara agar saldo saya kembali,2.122.0,1,tolong pihak dana akun saya terkena hack saldo saya berkurang sendiri saya ada bukti nya sekitar lima ratus ribu saldo saya berkurang sendiri bagaimana ina cara agar saldo saya kembali
"semakin lama semakin kecewa dengn ini, sering eror... kasih bintang 3 lah",2.122.0,3,"semakin lama semakin kecewa dengn ini, sering eror... kasih bintang 3 lah"
"heran ini dana, sering banget mau bayar pake qris tpi eror terus.. ada kendala ada kendala mulu, setaaaaannnn",2.122.0,1,"heran ini dana, sering banget mau bayar pake qris tpi eror terus.. ada kendala ada kendala mulu, setaaaaannnn"
adain att dana pinjam dana sekarang gk ada gratis lagi kalaw kirim uang. sama mahal masa biaya admin nya 2500 maha. kalw mau pelanggan puas adain lagi gratis transaksi.,2.122.0,4,adain att dana pinjam dana sekarang gk ada gratis lagi kalaw kirim uang. sama mahal masa biaya admin nya 2500 maha. kalw mau pelanggan puas adain lagi gratis transaksi.
dana sudah tidak bisa di percaya dana udah jd sampah,2.122.0,1,dana sudah tidak bisa di percaya dana udah jd sampah
"saya mau bayar kopi pakai QRIS malah gangguan, saldo saya ada 9.230.367, bayar kopi 15ribu malah gangguan mana gak bawa uang cash, taikk lahh",2.122.0,1,"saya mau bayar kopi pakai qris malah gangguan, saldo saya ada 9.230.367, bayar kopi 15ribu malah gangguan mana gak bawa uang cash, taikk lahh"
"belakangan ini pakek qris agak susah, tolong di perbaikin bug nya",2.119.0,5,"belakangan ini pakek qris agak susah, tolong di perbaikin bug nya"
Bagus Sih SatSet Cuman Terkadang kalo kita lagi Transaksi Pake QR Itu Suka Ada Kendala Kadang GaBisa pakai Foto Juga. Padahal Lagi Jajan Di Warung Euhh Malu boss di tungguin Orng² di belakang..,2.122.0,4,bagus sih satset cuman terkadang kalo kita lagi transaksi pake qr itu suka ada kendala kadang gabisa pakai foto juga. padahal lagi jajan di warung euhh malu boss di tungguin orng di belakang..
kok sekarang susah ya pake qris?,2.122.0,4,kok sekarang susah ya pake qris?
Sangat memudahkan keperluan keuangan,2.122.0,5,sangat memudahkan keperluan keuangan
"DANA adalah aplikasi e-walet yang paling buruk, maintenance dan gangguan sesuka pihak aplikator. Sangat merugikan pengguna Dana karena transaksi sering terganggu.",2.122.0,1,"dana adalah aplikasi e walet yang paling buruk, maintenance dan gangguan sesuka pihak aplikator. sangat merugikan pengguna dana karena transaksi sering terganggu."
Setiap Malam Minggu Transaksi via QR keganggu Terus,2.122.0,1,setiap malam minggu transaksi via qr keganggu terus
banyak kendala. QRIS ga bisa dipakai. tolong jika ingin memperbaiki. secepatnya. jangan mengulur waktu gitu. aplikasi dana makin kesini makin ga jelas.,2.122.0,2,banyak kendala. qris ga bisa dipakai. tolong jika ingin memperbaiki. secepatnya. jangan mengulur waktu gitu. aplikasi dana makin kesini makin ga jelas.
pembayaran lewat qiris sangat tidak berfungsi di aplikasi ini terlalu banyak kendala aplikasinya juga berat,2.119.0,1,pembayaran lewat qiris sangat tidak berfungsi di aplikasi ini terlalu banyak kendala aplikasinya juga berat
kenapa dana cicil tidak tersedia? awal² doang bisa pas kedua kalinya gabisa tolong di benahin nih DANA kenapa min tolong kasih alesan kalo ga tersedia Mulu kan susah kalo mau cicil pulsa darurat atau data darurat,2.122.0,2,kenapa dana cicil tidak tersedia? awal doang bisa pas kedua kalinya gabisa tolong di benahin nih dana kenapa min tolong kasih alesan kalo ga tersedia mulu kan susah kalo mau cicil pulsa darurat atau data darurat
baik...tp sdikit ribet karna jika mau masuk ke dana lagi harus pakai kode otp...bagaimana jika klw kartu nya tda aktf atau tidak di gunakan LGI.. cukup sandi dn scan wajah itu SDH cukup mnurut ku.,2.120.1,5,baik...tp sdikit ribet karna jika mau masuk ke dana lagi harus pakai kode otp...bagaimana jika klw kartu nya tda aktf atau tidak di gunakan lgi.. cukup sandi dn scan wajah itu sdh cukup mnurut ku.
"kepada pihak dana harap perkuat sistem peripasi nyah. ini kenapa belakangan ini banyak penipuan heker yang ambil saldo dana secara tiba"". dan lebih parah nyah saldo berapapun bis a hilang. dan setelah isi saldo kembali pun notipikasi saldo nyah ada tapi saldonya ngga masuk.. mohon perbaikan nyah kepada pihak dana.",2.122.0,1,kepada pihak dana harap perkuat sistem peripasi nyah. ini kenapa belakangan ini banyak penipuan heker yang ambil saldo dana secara tiba . dan lebih parah nyah saldo berapapun bis a hilang. dan setelah isi saldo kembali pun notipikasi saldo nyah ada tapi saldonya ngga masuk.. mohon perbaikan nyah kepada pihak dana.
dana adalah aplikasi dompet digital yang bagus untuk kita gunakan dan menpermudah setiap tranksasi pembayaran,2.120.1,5,dana adalah aplikasi dompet digital yang bagus untuk kita gunakan dan menpermudah setiap tranksasi pembayaran
dana yang cukup menarik,2.122.0,5,dana yang cukup menarik
PERBAIKI SISTEM PEMBAYARAN NYA,2.122.0,1,perbaiki sistem pembayaran nya
"aplikasi ga jelas, sering banget sekarang pembayaran di tolak demi keamanan apa coba, dulu ga pernah ngalamin kaya gini",2.122.0,1,"aplikasi ga jelas, sering banget sekarang pembayaran di tolak demi keamanan apa coba, dulu ga pernah ngalamin kaya gini"
"Saya ingin mengubah nama di Dana Bisnis, tapi tidak muncul fitur ""Profil Bisnis"", saya sudah chat CS, ada petunjuk, tapi pada point ke 4. Profil Bisnis,... lah....? fitur Profil Bisnis itu yg nggak ada, itu yg saya tanyakan... Bagaimana agar PROFIL BISNIS muncul??????",2.122.0,4,"saya ingin mengubah nama di dana bisnis, tapi tidak muncul fitur profil bisnis , saya sudah chat cs, ada petunjuk, tapi pada point ke 4. profil bisnis,... lah....? fitur profil bisnis itu yg nggak ada, itu yg saya tanyakan... bagaimana agar profil bisnis muncul??????"
"sistem cs nya jelek, bagusan dlu pas msih nrima konsultasi via nomor wa",2.122.0,1,"sistem cs nya jelek, bagusan dlu pas msih nrima konsultasi via nomor wa"
sering gangguan tidak bisa qris,2.122.0,1,sering gangguan tidak bisa qris
tolong ini kenapa sekarang qris nya sering ada kendala Mulu yaa,2.122.0,1,tolong ini kenapa sekarang qris nya sering ada kendala mulu yaa
saya sarankan kepada pihak dana untuk menghapus data-data ktp akun yang sudah di bekukan atau sudak tidak aktif dan tidak di gunakan selama 6 bulan agar ktp yang sudah premium di akun lama bisa di daftarkan ulang di akun baru tanpa harus melakukan pemindahan akun.,2.122.0,5,saya sarankan kepada pihak dana untuk menghapus data data ktp akun yang sudah di bekukan atau sudak tidak aktif dan tidak di gunakan selama 6 bulan agar ktp yang sudah premium di akun lama bisa di daftarkan ulang di akun baru tanpa harus melakukan pemindahan akun.
setiap jam pasti ada kendala aplikasi apa ini transaksi pun harus ada kendala mohon aplikasinya diperbaiki,2.122.0,1,setiap jam pasti ada kendala aplikasi apa ini transaksi pun harus ada kendala mohon aplikasinya diperbaiki
"yg lain udah ada pitur dana instan, aku dana saya belum ada, ayolah min tolong pitur dana instan nya munculin di akun saya 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",2.122.0,5,"yg lain udah ada pitur dana instan, aku dana saya belum ada, ayolah min tolong pitur dana instan nya munculin di akun saya"
saldo tiba tiba hilang sering elor lagi qris tidak bisa aneh,2.122.0,1,saldo tiba tiba hilang sering elor lagi qris tidak bisa aneh
tidak ribet dan cepat,2.122.0,5,tidak ribet dan cepat
cukup baik dan lumayan bagus,2.119.0,5,cukup baik dan lumayan bagus
kadang ga bisa top up,2.122.0,5,kadang ga bisa top up
Bermanfaat bagi saya. terimakasih,2.122.0,5,bermanfaat bagi saya. terimakasih
Fitur Terbaru susah muncull padahal pengguna lama,2.122.0,5,fitur terbaru susah muncull padahal pengguna lama
Saya bisa meminjam dana cicil ketika sedang Darurat sangat membantu,2.119.0,5,saya bisa meminjam dana cicil ketika sedang darurat sangat membantu
dana fiz nya kenapa ini dimana pun gw scan muka gabisa cahaya padahal udah terang dan lainya aman tolong ini konplain tentang dana fiz gaada diana juga gabisa nanganin,2.122.0,1,dana fiz nya kenapa ini dimana pun gw scan muka gabisa cahaya padahal udah terang dan lainya aman tolong ini konplain tentang dana fiz gaada diana juga gabisa nanganin
tingkat kan lagi keamanan saldo nya.. masa tiba tiba berkurang begitu saja tanpa ada notifikasi apapun.,2.122.0,3,tingkat kan lagi keamanan saldo nya.. masa tiba tiba berkurang begitu saja tanpa ada notifikasi apapun.
aneh tb² aja saldo kepotong,2.122.0,2,aneh tb aja saldo kepotong
"aplikasih cerewet,dikit"" bermasalah tiba"" gak bisa QRIS",2.122.0,1,"aplikasih cerewet,dikit bermasalah tiba gak bisa qris"
aplikasi dana saya tidak ada dana cicil,2.122.0,3,aplikasi dana saya tidak ada dana cicil
fitur dana cicil tidak ada mohon di aktifkan agar makin bagus untuk semua pengguna dana,2.122.0,5,fitur dana cicil tidak ada mohon di aktifkan agar makin bagus untuk semua pengguna dana
kok jadi gak jelas gini ya saya tidak punya hutang apa apa tiba tiba ada tagihan????,2.122.0,1,kok jadi gak jelas gini ya saya tidak punya hutang apa apa tiba tiba ada tagihan????
apa lagi kalo bisa pake dana cicil lebih mantap,2.122.0,5,apa lagi kalo bisa pake dana cicil lebih mantap
sering bermasalah Qrisnya parah,2.122.0,3,sering bermasalah qrisnya parah
sekelas apk Finance akses pengaduan masalahnya susah bener,2.121.0,1,sekelas apk finance akses pengaduan masalahnya susah bener
peraktiss amann dan terpercaya jossjisss,2.122.0,5,peraktiss amann dan terpercaya jossjisss
"sangat membantu sekali, tingkatkan lagi keamanannya trm kasih bnyak,",2.122.0,5,"sangat membantu sekali, tingkatkan lagi keamanannya trm kasih bnyak,"
"makin kesini makin kesini qris nya banyak gangguan bikin gak nyaman , gimana ini oi",2.122.0,1,"makin kesini makin kesini qris nya banyak gangguan bikin gak nyaman , gimana ini oi"
"Knp ya dana tuh klo ada masalah CS nya bot, udah brp kali transaksi ga masuk tapi saldo kepotong!! tolong lah di update masalah servis nya.. ga membantu sama sekali bot Cs nya!",2.119.0,1,"knp ya dana tuh klo ada masalah cs nya bot, udah brp kali transaksi ga masuk tapi saldo kepotong!! tolong lah di update masalah servis nya.. ga membantu sama sekali bot cs nya!"
minta situs dana instan,2.122.0,5,minta situs dana instan
saya sangat puas saat menggunakan apk dana ini trimakasih untuk apk dana,2.122.0,4,saya sangat puas saat menggunakan apk dana ini trimakasih untuk apk dana
kenapa kode qr qris tidak bisa di cetak,2.122.0,4,kenapa kode qr qris tidak bisa di cetak
saya sangat kecewa terhadap pelayanan dana setiap saya mengajukan fitur dana cicil yg d sarankan untuk menunggu selama 30 hari setelah 30 HR mana GK muncul² juga begitu trs ketika saya mengajukan dana cicil kami sangat membutuhkan itu,2.122.0,1,saya sangat kecewa terhadap pelayanan dana setiap saya mengajukan fitur dana cicil yg d sarankan untuk menunggu selama 30 hari setelah 30 hr mana gk muncul juga begitu trs ketika saya mengajukan dana cicil kami sangat membutuhkan itu
tidak bisa transfer cook,2.122.0,1,tidak bisa transfer cook
"saya malah gak bisa upgrade premium, ya udah gak papa sy gak butuh juga uninstall yuuk...",2.122.0,1,"saya malah gak bisa upgrade premium, ya udah gak papa sy gak butuh juga uninstall yuuk..."
sangat membantu saya aplikasi dana ini,2.122.0,5,sangat membantu saya aplikasi dana ini
aku gatau cara nya hapus dana aja,2.122.0,3,aku gatau cara nya hapus dana aja
bagus dan mudah transaksiya cepat,2.122.0,5,bagus dan mudah transaksiya cepat
apk gilaa baru juga top up massa udh di ambill kalo kecil si gapapa inimah 500rb gilaa uang gua ilang gara² apk ini,2.122.0,1,apk gilaa baru juga top up massa udh di ambill kalo kecil si gapapa inimah 500rb gilaa uang gua ilang gara apk ini
"GAA WOR IT QRIS BISNIS GUA GA SIAP"" PADAHAL UDAH 1 BULAN PROSES TERUA",2.122.0,1,gaa wor it qris bisnis gua ga siap padahal udah 1 bulan proses terua
sangat baik mudah di gunakan,2.122.0,5,sangat baik mudah di gunakan
